yearsofexperience,yearsatcompany,basesalary,gender,Amazon,Apple,Facebook,Google,Microsoft,Business Analyst,Data Scientist,Hardware Engineer,Human Resources,Management Consultant,Marketing,Mechanical Engineer,Product Designer,Product Manager,Recruiter,Sales,Software Engineer,Software Engineering Manager,Solution Architect,Technical Program Manager
5,3,143000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,136000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,95000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,108000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2,158000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,115000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,140000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,147000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,7,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,145000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,7,155000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,7,177000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,1,153000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2,121000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,140000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,120000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,1,160000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1,48000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,3,176000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,108000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,145000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,117000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,110000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,102000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,1,190000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,126000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,119000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,0,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,10,207000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,12,162000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,6,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,1,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,108000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,127000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,0,195000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,0,215000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2,172000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,2,172000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,130000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,10,193000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,10,198000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,130000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,2,148000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,10,179000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,0,200000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,1,135000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,160000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0,215000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,0,191000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,117000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,115000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,110000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,4,140000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,165000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,108000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,1,180000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,6,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,131000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,160000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,109000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,29000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,3,300000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,190000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,4,170000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,117000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,40000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,7,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,5,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,130000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,5,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,115000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,174000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,3,232000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,145000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,108000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,1,152000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,150000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,165000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,126000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,109000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,2,120000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,160000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,141000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,160000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,135000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,5,221000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,109000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,120000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,130000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,102000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,110000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,100000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,110000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,3,157000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,114000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,73000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,120000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,146000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2,230000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,7,180000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,135000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,170000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,7,165000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,6,140000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1,142000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,141000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,1,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,19,136000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,0,240000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,7,240000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,127000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,138000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,2,172000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,110000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,15,189000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,2,198000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,1,135000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,132000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,140000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,9,244000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,108000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,135000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,161000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,2,147000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,4,141000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2,227000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,4,220000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,5,197000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,145000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,110000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,93000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,109000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,108000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,120000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,0,190000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,0,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,0,172000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,8,179000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,160000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,5,141000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2,168000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,7,203000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,1,186000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2,235000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,109000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,1,149000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,2,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,19,133000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,0,130000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,108000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,109000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,0,185000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,130000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,8,158000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,6,155000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,202000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0,160000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,0,240000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,127000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,5,185000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,3,180000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,129000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,8,181000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,19,176000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,115000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,4,210000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,4,196000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,10,151000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,110000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,138000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,135000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,3,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,150000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,125000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,108000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,7,163000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,4,156000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,4,185000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,109000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,8,154000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,6,170000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,155000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,110000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,155000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2,158000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,108000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,176000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,110000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,125000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,12,198000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,7,10000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,195000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,190000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,175000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,3,178000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,1,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,6,180000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,132000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,3,138000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,135000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,108000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,123000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,115000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,175000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,130000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,3,134000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,8,160000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,1,165000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,1,165000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,1,175000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,7,171000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,120000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,129000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,19000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
